0.023219955,-220
0.026122449,-220
0.029024943,-220
0.031927438,-220
0.034829932,-220
0.037732426,-220
0.040634921,-220
0.043537415,-220
0.046439909,-220
0.049342404,-220
0.052244898,-220
0.055147392,-220
0.058049887,357.391
0.060952381,357.391
0.063854875,357.391
0.066757370,355.333
0.069659864,353.286
0.072562358,353.286
0.075464853,353.286
0.078367347,349.228
0.081269841,345.217
0.084172336,347.217
0.087074830,347.217
0.089977324,349.228
0.092879819,351.251
0.095782313,351.251
0.098684807,351.251
0.101587302,355.333
0.104489796,389.738
0.107392290,394.266
0.110294785,396.55
0.113197279,396.55
0.116099773,396.55
0.119002268,401.158
0.121904762,401.158
0.124807256,405.819
0.127709751,405.819
0.130612245,405.819
0.133514739,408.17
0.136417234,408.17
0.139319728,410.535
0.142222222,412.913
0.145124717,415.305
0.148027211,420.13
0.150929705,425.012
0.153832200,429.95
0.156734694,432.441
0.159637188,437.466
0.162539683,437.466
0.165442177,440
0.168344671,445.113
0.171247166,447.691
0.174149660,450.285
0.177052154,452.893
0.179954649,455.517
0.182857143,455.517
0.185759637,455.517
0.188662132,460.809
0.191564626,463.479
0.194467120,463.479
0.197369615,466.164
0.200272109,468.864
0.203174603,471.58
0.206077098,471.58
0.208979592,474.312
0.211882086,474.312
0.214784580,477.06
0.217687075,479.823
0.220589569,479.823
0.223492063,479.823
0.226394558,477.06
0.229297052,477.06
0.232199546,474.312
0.235102041,474.312
0.238004535,477.06
0.240907029,474.312
0.243809524,477.06
0.246712018,477.06
0.249614512,477.06
0.252517007,477.06
0.255419501,474.312
0.258321995,471.58
0.261224490,468.864
0.264126984,466.164
0.267029478,466.164
0.269931973,463.479
0.272834467,463.479
0.275736961,463.479
0.278639456,460.809
0.281541950,460.809
0.284444444,460.809
0.287346939,460.809
0.290249433,458.155
0.293151927,458.155
0.296054422,452.893
0.298956916,452.893
0.301859410,450.285
0.304761905,447.691
0.307664399,445.113
0.310566893,445.113
0.313469388,450.285
0.316371882,452.893
0.319274376,455.517
0.322176871,458.155
0.325079365,458.155
0.327981859,460.809
0.330884354,468.864
0.333786848,471.58
0.336689342,471.58
0.339591837,471.58
0.342494331,474.312
0.345396825,471.58
0.348299320,471.58
0.351201814,466.164
0.354104308,452.893
0.357006803,452.893
0.359909297,450.285
0.362811791,447.691
0.365714286,445.113
0.368616780,445.113
0.371519274,445.113
0.374421769,440
0.377324263,434.946
0.380226757,432.441
0.383129252,440
0.386031746,427.474
0.388934240,425.012
0.391836735,429.95
0.394739229,434.946
0.397641723,437.466
0.400544218,442.549
0.403446712,442.549
0.406349206,442.549
0.409251701,442.549
0.412154195,445.113
0.415056689,445.113
0.417959184,445.113
0.420861678,450.285
0.423764172,447.691
0.426666667,455.517
0.429569161,463.479
0.432471655,460.809
0.435374150,460.809
0.438276644,460.809
0.441179138,455.517
0.444081633,450.285
0.446984127,442.549
0.449886621,442.549
0.452789116,442.549
0.455691610,442.549
0.458594104,442.549
0.461496599,445.113
0.464399093,445.113
0.467301587,445.113
0.470204082,445.113
0.473106576,434.946
0.476009070,427.474
0.478911565,425.012
0.481814059,425.012
0.484716553,432.441
0.487619048,432.441
0.490521542,440
0.493424036,440
0.496326531,445.113
0.499229025,445.113
0.502131519,445.113
0.505034014,445.113
0.507936508,445.113
0.510839002,447.691
0.513741497,447.691
0.516643991,447.691
0.519546485,447.691
0.522448980,447.691
0.525351474,445.113
0.528253968,442.549
0.531156463,445.113
0.534058957,442.549
0.536961451,445.113
0.539863946,447.691
0.542766440,447.691
0.545668934,447.691
0.548571429,450.285
0.551473923,450.285
0.554376417,450.285
0.557278912,450.285
0.560181406,450.285
0.563083900,450.285
0.565986395,450.285
0.568888889,450.285
0.571791383,450.285
0.574693878,450.285
0.577596372,452.893
0.580498866,452.893
0.583401361,450.285
0.586303855,452.893
0.589206349,452.893
0.592108844,455.517
0.595011338,452.893
0.597913832,452.893
0.600816327,452.893
0.603718821,452.893
0.606621315,452.893
0.609523810,450.285
0.612426304,450.285
0.615328798,447.691
0.618231293,450.285
0.621133787,450.285
0.624036281,447.691
0.626938776,447.691
0.629841270,450.285
0.632743764,452.893
0.635646259,452.893
0.638548753,452.893
0.641451247,452.893
0.644353741,452.893
0.647256236,452.893
0.650158730,452.893
0.653061224,450.285
0.655963719,450.285
0.658866213,450.285
0.661768707,447.691
0.664671202,450.285
0.667573696,450.285
0.670476190,450.285
0.673378685,452.893
0.676281179,450.285
0.679183673,450.285
0.682086168,447.691
0.684988662,447.691
0.687891156,447.691
0.690793651,445.113
0.693696145,442.549
0.696598639,445.113
0.699501134,445.113
0.702403628,445.113
0.705306122,445.113
0.708208617,447.691
0.711111111,450.285
0.714013605,450.285
0.716916100,447.691
